Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc,,,,,,,,
Q7,QC27,Back,27/4/2024,Goat,,3.6,0,0,0.8757,2667,Wallaby,M,,,3,23:50:04,23:50:06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC27,Back,27/4/2024,Goat,,3.6,0,0,0.8757,2668,Wallaby,M,,,3,23:59:29,23:59:31,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2669,Wallaby,M,,,3,00:21:39,00:21:41,0,0,0,0,0,0.333333333,0,0.333333333,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2670,Wallaby,M,,,69,00:24:29,00:35:02,0.086956522,0.057971014,0,0.057971014,0.086956522,0,0,0.057971014,1,0,0,0,0.666666667,0,0,0.130434783,0.014492754,0,0,0.028985507,<5m,0,0.057971014,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2671,Wallaby,S,,,3,00:40:40,00:40:42,0,0.666666667,0,0,0.666666667,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2672,Pademelon,M,,,3,02:14:05,02:14:07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2673,Pademelon,M,,,3,02:14:05,02:14:07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2674,Pademelon,M,,,2,06:30:35,06:30:36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC27,Back,28/4/2024,Goat,,3.6,0,0,0.8757,2675,Pademelon,M,,,8,06:31:12,06:32:38,0,0.375,0,0.375,0,0.125,0,0.25,1,0,0,0,0,0,0,0,0.375,0,0,0.375,<5m,0,0.375,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2676,Wallaby,M,,,27,02:40:58,02:52:56,0,0.074074074,0,0.074074074,0,0,0,0.037037037,0,1,0,0,0.888888889,0,0,0,0.037037037,0,0,0,5-10m,0,0.037037037,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2677,Wallaby,L,,,25,02:49:26,02:52:54,0.12,0,0,0.08,0.04,0,0,0.2,0,1,0,0,0.64,0,0,0,0.04,0,0,0.04,5-10m,0,0.2,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2678,Pademelon,M,,,6,02:49:25,02:49:50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2679,Wallaby,L,,,21,02:50:22,02:52:56,0,0.142857143,0,0.142857143,0,0,0,0.238095238,0,1,0,0,0.619047619,0,0,0,0.142857143,0,0,0,5-10m,0,0.238095238,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2680,Wallaby,S,,,12,02:52:01,02:52:56,0,0.25,0,0,0.25,0,0,0.166666667,0,1,0,0,0.583333333,0,0,0,0,0,0,0,5-10m,0,0.166666667,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2681,Wallaby,M,,,6,03:03:36,03:04:01,0,0,0,0,0,0,0.166666667,0,0,1,0,0,0.333333333,0,0,0,0,0,0,0.5,5-10m,0,0.166666667,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2682,Unknown,,,,1,03:03:38,03:03:38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10-15m,1,0,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2683,Unknown,,,,1,03:04:01,03:04:01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2684,Wallaby,M,,,18,03:25:22,03:28:17,0,0,0,0,0,0,0.055555556,0.055555556,1,0,0,0,0.833333333,0,0,0,0,0,0,0.166666667,<5m,0,0.111111111,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2685,Pademelon,M,,,1,04:19:43,04:19:43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2686,Pademelon,M,,,3,04:19:43,04:19:45,0.666666667,0,0,0,0.666666667,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2687,Pademelon,L,,,6,04:23:29,04:23:38,0,0,0,0,0,0,0.333333333,0.333333333,0.166666667,0.833333333,0,0,0,0.166666667,0,0,0,0,0,0.166666667,5-10m,0,0.666666667,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2688,Pademelon,M,,,6,04:23:30,04:23:38,0.333333333,0,0,0,0.333333333,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0.5,5-10m,0,0.166666667,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2689,Pademelon,M,,,1,04:25:27,04:25:27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2690,Pademelon,M,,,3,04:25:27,04:25:29,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2691,Wallaby,M,,,3,04:27:11,04:27:13,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0.666666667,0,0.666666667,0,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q7,QC27,Back,29/4/2024,Fox,,3.5,7,0,0.7985,2692,Wallaby,M,,,3,04:59:57,04:59:59,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2693,Wallaby,M,,,6,18:52:21,18:53:49,0,0.5,0,0.166666667,0.333333333,0,0,0.166666667,0,0.833333333,0.166666667,0,0.333333333,0,0,0,0,0,0,0,5-10m,0,0.166666667,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2694,Wallaby,M,,,3,18:53:46,18:53:49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2695,Wallaby,M,,,3,18:53:46,18:53:49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2696,Wallaby,M,,,3,18:53:46,18:53:49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2697,Wallaby,M,,,3,18:53:46,18:53:49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2698,Wallaby,M,,,3,18:53:46,18:53:49,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2699,Pademelon,M,,,3,19:24:05,19:24:07,0,0,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2700,Pademelon,M,,,3,19:45:42,19:45:44,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2701,Pademelon,M,,,3,19:45:42,19:45:44,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2702,Pademelon,M,,,9,19:53:51,19:54:17,0.222222222,0.444444444,0,0.222222222,0.444444444,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2703,Pademelon,L,,,9,19:53:51,19:54:17,0.444444444,0.222222222,0,0.222222222,0.444444444,0,0.111111111,0,0,1,0,0,0.222222222,0,0,0,0.222222222,0,0.444444444,0,5-10m,0,0.111111111,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2704,Pademelon,M,,,5,19:53:53,19:54:15,0,0.2,0,0,0.2,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.8,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2705,Possum,M,,,9,21:51:21,21:51:33,0,0.222222222,0,0,0.222222222,0,0.444444444,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.777777778,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2706,Possum,M,,,1,21:51:36,21:51:36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q7,QC28,Left,20/4/2024,Control,,1.5,4,0,0.8942,2707,Possum,M,,,1,22:33:58,22:33:58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2708,Pademelon,M,,,2,19:06:24,19:06:25,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2709,Pademelon,M,,,2,19:09:26,19:19:27,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2710,Pademelon,M,,,4,19:31:25,19:31:48,0.25,0.25,0,0,0.5,0,0,0.25,0,1,0,0,0.25,0,0,0,0,0,0,0,5-10m,0,0.25,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2711,Wallaby,M,,,2,20:39:53,20:39:54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2712,Pademelon,L,,,2,21:44:38,21:44:39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,21/4/2024,Thylacine,,0.7,2,0,0.9453,2713,Pademelon,M,,,5,21:48:05,21:49:14,0,0,0,0,0,0,0,0.6,0,1,0,0,0.6,0,0,0,0,0,0,0,5-10m,0,0.6,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2714,Wallaby,M,,,9,19:59:20,20:07:29,0,0.111111111,0,0,0.111111111,0,0.111111111,0,0,1,0,0,0.777777778,0,0,0,0,0,0,0,5-10m,0,0.111111111,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2715,Pademelon,M,,,3,20:37:19,20:37:21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2716,Wallaby,S,,,2,21:25:23,21:25:24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2717,Wallaby,M,,,9,21:25:23,21:25:40,0,0.333333333,0,0,0.333333333,0,0,0.555555556,0,1,0,0,0.222222222,0,0,0,0,0,0,0,5-10m,0,0.555555556,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2718,Wallaby,M,,,3,21:44:59,21:45:01,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2719,Wallaby,M,,,6,23:28:21,23:29:11,0,0,0,0,0,0,0,0.166666667,1,0,0,0,0.5,0,0,0.333333333,0,0,0,0,<5m,0,0.166666667,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2720,Pademelon,M,,,3,23:28:21,23:28:23,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2721,Wallaby,M,,,3,23:48:26,23:48:28,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,23/4/2024,Control,,6.8,17,0,0.9982,2722,Unknown,,,,3,23:48:26,23:48:28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2723,Pademelon,M,,,6,00:02:42,00:02:53,0.5,0,0,0.5,0,0,0,0.333333333,0,1,0,0,0.166666667,0,0,0,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2724,Pademelon,L,,,6,00:02:42,00:02:53,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,,,0.5,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2725,Pademelon,M,,,3,00:11:17,00:11:19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2726,Pademelon,L,,,9,00:11:17,00:16:16,0,0.555555556,0,0.555555556,0,0.222222222,0,0.222222222,0,0.666666667,0,0.33333333,0,0,0,0,0.222222222,0,0.333333333,0,5-10m,0,0.444444444,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2727,Pademelon,M,,,3,00:14:25,00:14:27,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2728,Wallaby,M,,,3,07:18:29,07:18:31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2729,Pademelon,L,,,3,07:18:29,07:18:31,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2730,Wallaby,M,F,,12,07:37:08,07:37:50,0,0.25,0,0.25,0,0,0,0.166666667,1,0,0,0,0.416666667,0,0,0,0.25,0,0,0.166666667,<5m,0,0.166666667,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2731,Wallaby,S,J,,12,07:37:08,07:37:50,0.25,0,0,0,0.25,0,0,0.333333333,1,0,0,0,0.25,0,0,0.166666667,0,0,0.25,0,<5m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2732,Wallaby,M,,,23,07:42:14,07:47:12,0.086956522,0.434782609,0,0.47826087,0.043478261,0,0,0.043478261,1,0,0,0,0.260869565,0,0,0.130434783,0.434782609,0,0.043478261,0,<5m,0,0.043478261,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2733,Wallaby,M,,,36,07:37:08,07:47:13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2734,Wallaby,M,,,36,07:37:08,07:47:13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2735,Wallaby,M,,,4,07:44:00,07:44:16,0,0,0,0,0,0,0,0.5,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2736,Wallaby,S,,,5,07:44:00,07:44:17,0,0,0,0,0,0,0,0.8,0.2,0.8,0,0,0.2,0,0,0,0,0,0,0,5-10m,0,0.8,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2737,Wallaby,M,,,3,08:40:18,08:40:20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2738,Wallaby,L,,,6,08:40:18,08:48:04,0,0.5,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2739,Wallaby,M,,,3,08:48:02,08:48:04,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Control,,6.8,17,0,0.9982,2740,Wallaby,M,,,2,09:22:02,09:22:03,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.5,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2741,Wallaby,M,,,10,18:16:34,18:17:50,0,0,0,0,0,0.1,0,0.3,0.7,0.3,0,0,0.7,0,0,0,0,0,0,0,<5m,0,0.4,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2742,Pademelon,M,,,2,19:09:22,19:09:23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2743,Unknown,,,,3,19:52:52,19:52:54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2744,Pademelon,M,,,6,19:57:28,19:57:39,0,0.166666667,0,0,0.166666667,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0.5,<5m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2745,Pademelon,M,,,15,20:22:28,20:23:34,0,0.266666667,0,0.266666667,0,0.066666667,0,0.133333333,1,0,0,0,0.733333333,0,0,0,0.133333333,0,0,0,<5m,0,0.2,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2746,Pademelon,M,,,6,23:06:11,23:07:06,0,0.5,0,0,0.5,0,0.333333333,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0.333333333,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2747,Pademelon,M,,,2,23:07:04,23:07:05,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2748,Pademelon,M,,,3,23:33:05,23:33:07,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,24/4/2024,Goat,,6.6,7,10.2,1,2749,Pademelon,M,,,3,23:33:06,23:33:08,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2750,Wallaby,M,,,60,01:06:42,01:23:58,0,0.4,0.05,0.2,0.25,0,0,0.016666667,1,0,0,0,0.1,0,0,0.35,0.15,0,0,0.05,<5m,0,0.016666667,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2751,Wallaby,M,,,3,01:53:37,01:53:39,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2752,Wallaby,M,,,3,01:53:37,01:53:39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2753,Wallaby,M,,,9,02:04:59,02:06:01,0.222222222,0.222222222,0,0.222222222,0.222222222,0.111111111,0,0.222222222,0,1,0,0,0.222222222,0,0,0,0.222222222,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2754,Wallaby,M,,,9,02:04:59,02:06:01,0.333333333,0,0,0,0.333333333,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2755,Wallaby,M,,,51,02:10:53,02:17:01,0.117647059,0.352941176,0,0.274509804,0.196078431,0.078431373,0,0.098039216,1,0,0,0,0.098039216,0,0,0,0.215686275,0,0,0.254901961,<5m,0,0.176470588,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2756,Wallaby,,,,9,02:12:59,02:13:18,0.111111111,0.666666667,0,0.777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.222222222,>15m,1,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2757,Pademelon,M,,,4,02:31:01,02:31:27,0.25,0,0,0.25,0,0,0,0.75,1,0,0,0,0,0,0,0,0.25,0,0,0,<5m,0,0.75,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2758,Pademelon,M,,,2,03:02:26,03:02:27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2759,Pademelon,L,,,3,03:02:26,03:02:28,0,0.666666667,0,0.666666667,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0.333333333,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2760,Pademelon,M,,,19,03:02:32,03:02:53,0.052631579,0,0,0,0.052631579,0,0,0.263157895,0,0.473684211,0,0,0.157894737,0,0,0,0,0,0,0.157894737,,,0.263157895,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2761,Pademelon,M,,,17,03:02:32,03:03:23,0,0.176470588,0,0,0.176470588,0,0.117647059,0.117647059,0,0.235294118,0.235294118,0.764705882,0.058823529,0,0,0,0,0,0,0.352941176,>15m,1,0.235294118,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2762,Pademelon,L,,,6,03:03:15,03:03:24,0,0.333333333,0,0,0.333333333,0,0,0.166666667,0,0,0,1,0.5,0,0,0,0,0,0,0,>15m,1,0.166666667,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2763,Pademelon,M,,,14,03:06:30,03:08:39,0.285714286,0,0,0.285714286,0,0,0,0.214285714,0,1,0,0,0.357142857,0.142857143,0,0,0,0,0.285714286,0,5-10m,0,0.214285714,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2764,Pademelon,M,,,11,03:06:36,03:08:39,0,0,0,0,0,0,0,0.454545455,0,1,0,0,0.272727273,0.272727273,0,0,0,0,0,0,5-10m,0,0.454545455,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2765,Pademelon,S,,,7,03:16:27,03:28:38,0,0,0,0,0,0,0,0,0.142857143,0.857142857,0,0,0.857142857,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2766,Pademelon,M,,,14,03:16:27,03:23:42,0.142857143,0,0,0.142857143,0,0,0.071428571,0.357142857,1,0,0,0,0.214285714,0.285714286,0,0,0,0,0.142857143,0,<5m,0,0.428571429,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2767,Wallaby,M,F,P,53,03:49:28,03:54:34,0,0.132075472,0,0.056603774,0.075471698,0,0.037735849,0.169811321,1,0,0,0,0.41509434,0,0,0.226415094,0.018867925,0,0,0.075471698,<5m,0,0.20754717,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2768,Wallaby,M,,,17,04:31:47,04:36:44,0,0.058823529,0,0.058823529,0,0,0,0.352941176,1,0,0,0,0.647058824,0,0,0,0.058823529,0,0,0,<5m,0,0.352941176,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2769,Wallaby,M,,,21,04:31:47,04:36:47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2770,Wallaby,M,,,1,05:07:58,05:07:58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q7,QC28,Left,25/4/2024,Goat,,6.6,7,10.2,1,2771,Wallaby,M,,,3,05:07:58,05:08:00,0,1,0,0.333333333,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,>15m,1,0,,,,,,,,
